Track URI,Track Name,Artist Name(s),Artist Genres,Danceability,Energy,Speechiness,Valence,Tempo,Mood
spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,"pop dance,pop edm,slap house,uk dance",0.88,0.751,0.0874,0.884,117.948,Party
spotify:track:75SH7qKifZ0Mzl4UFmps31,Power And The Passion - Remastered Version,Midnight Oil,australian rock,0.779,0.737,0.0847,0.874,153.389,Party
spotify:track:2LWJYvdBdcG8JMFQ1zOduR,I Begin to Wonder,Dannii Minogue,"australian dance,australian pop,europop,talent show",0.768,0.741,0.0423,0.95,125.06,Party
spotify:track:7Izh7zLJGw1Nscd62Exxj4,Believer,Imagine Dragons,"modern rock,pop,rock",0.762,0.787,0.127,0.691,125.067,Party
spotify:track:2q4MbsAkTe2KHPc1calBT6,Ladidi Ladida,S.O.A.P.,bubblegum dance,0.719,0.99,0.032,0.951,116.034,Party
spotify:track:0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),"Riton, Oliver Heldens, Vula","house,pop dance,uk dance,dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house",0.737,0.828,0.0396,0.517,124.051,Party
spotify:track:3QUzJqgkcjvsLhgqVos6ha,Cloudy Day,Tones And I,australian pop,0.705,0.773,0.0443,0.358,116.013,Party
spotify:track:7dgPaaeQSRyJzfloU8Yjpo,White Men Can't Jump,Riff,"argentine heavy metal,argentine rock,rock nacional",0.795,0.817,0.0547,0.747,113.15,Party
spotify:track:46Ey9Wcr7ULgsOhU2V3Rpk,Put Your Hand Up - Radio Mix,Random,"hip-hop, rap",0.834,0.751,0.0634,0.865,108.04,Party
spotify:track:5uWbfrkHNsY6i4ZYCr5km9,Burn For You,INXS,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.799,0.754,0.0398,0.372,115.741,Party
spotify:track:5U8hKxSaDXB8cVeLFQjvwx,The Monster,"Eminem, Rihanna","detroit hip hop,hip hop,rap,barbadian pop,pop,urban contemporary",0.784,0.85,0.0691,0.567,110.004,Party
spotify:track:27NdsozWYH0EAnrhO4RAZ2,19,Paul Hardcastle,smooth jazz,0.753,0.897,0.073,0.937,117.937,Party
spotify:track:0hnl28YoqqnkIq4e0LgTD4,(We're Gonna) Rock Around the Clock,Bill Haley & His Comets,"rock-and-roll,rockabilly",0.817,0.727,0.0927,0.903,89.756,Party
spotify:track:4Pu19svfyXFrCCWcGKLc0W,Who The Hell Are You,Madison Avenue,"disco house,vocal house",0.733,0.903,0.0933,0.915,127.537,Party
spotify:track:4jobL8u8bt6AObVdhethdy,Tik Tok (Parody),The Midnight Beast,comic,0.832,0.733,0.155,0.702,119.961,Party
spotify:track:7FNcb05eBgScWaEEvJRKiw,Lights On (feat. Ms Dynamite) - Single Mix,"Katy B, Ms. Dynamite","hip house,uk funky,uk garage,uk funky,uk garage",0.852,0.858,0.0795,0.824,127.983,Party
spotify:track:3mYh6egfMyl0Dek8r9ciK6,You Should Hear How She Talks About You,Melissa Manchester,"soft rock,yacht rock",0.753,0.834,0.115,0.852,131.909,Party
spotify:track:46EfOYq59bLsA8KU3UauRK,Poison Arrow,ABC,"dance rock,new romantic,new wave,new wave pop,sophisti-pop,synthpop",0.728,0.879,0.0933,0.764,125.853,Party
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","colombian pop,dance pop,latin pop,pop,rap kreyol",0.778,0.824,0.0707,0.758,100.024,Party
spotify:track:603gDhGK8s0dLOgDE7DF3b,Miss Devine,ICEHOUSE,"australian rock,new romantic,sophisti-pop,synthpop",0.699,0.851,0.0425,0.399,118.164,Party
spotify:track:6QicTxeiSaRkPnkGDUvYOs,Pretty Girls,"Britney Spears, Iggy Azalea","dance pop,pop,australian hip hop,dance pop,pop",0.834,0.831,0.0745,0.788,103.009,Party
spotify:track:6y4FVJwf09ssxuRnlEgXkp,Let's Stick Together,Bryan Ferry,"glam rock,melancholia,new romantic,new wave,new wave pop,solo wave,sophisti-pop",0.785,0.892,0.0356,0.974,120.115,Party
spotify:track:3xgKCfRwbqie54nHtSLnhM,Playboy,The Marvelettes,"classic girl group,classic soul,motown,soul",0.867,0.702,0.0531,0.939,123.842,Party
spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,OneRepublic,"piano rock,pop",0.704,0.797,0.0475,0.825,139.994,Party
spotify:track:1Jrn6agPxzgRMh4SKfLz7A,Morning After Dark (Featuring Nelly Furtado & SoShy),Timbaland,"dance pop,pop,pop rap",0.734,0.927,0.042,0.901,118.039,Party
spotify:track:5kErKPSPv8EgdZ04R3el1K,It's Raining Men,The Weather Girls,"disco,hi-nrg",0.723,0.881,0.0743,0.658,136.306,Party
spotify:track:74BAFbLJPjwgw5UjS0jh5N,Oh Cecilia (Breaking My Heart),"The Vamps, Shawn Mendes","boy band,pop,canadian pop,pop,viral pop",0.733,0.881,0.036,0.709,100.017,Party
spotify:track:7mS8RbJji2UZAaguRGsOCH,Me Against the Music (feat. Madonna) - LP Version / Video Mix,"Britney Spears, Madonna","dance pop,pop,dance pop,pop",0.804,0.836,0.089,0.85,120.046,Party
spotify:track:0ftGBKU81CcsYPU453BUaa,O.P.P.,Naughty By Nature,"east coast hip hop,hip hop,new jersey rap",0.856,0.91,0.081,0.76,97.755,Party
spotify:track:1ohbjkuczl6hEoYEo931PH,Sing Hallelujah!,Dr. Alban,"eurodance,europop,hip house",0.759,0.822,0.0367,0.94,124.713,Party
spotify:track:0EDFJsD9zRaegdT8UAwCy1,Alisha Rules The World,Alisha's Attic,"candy pop,new wave pop",0.72,0.877,0.0347,0.929,104.16,Party
spotify:track:3G0yz3DZn3lfraledmBCT0,P.I.M.P.,50 Cent,"east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap",0.712,0.772,0.346,0.848,84.722,Party
spotify:track:2z4pcBLQXF2BXKFvd0BuB6,Tip Toe (feat. French Montana),"Jason Derulo, French Montana","dance pop,pop,hip hop,pop rap,rap,southern hip hop,trap",0.845,0.709,0.0714,0.62,98.062,Party
spotify:track:0Gh2Dxzz86Y2hgMiMVR1rA,There She Goes,"Taio Cruz, Pitbull","dance pop,pop,pop rap,dance pop,miami hip hop,pop",0.722,0.936,0.166,0.713,128.02,Party
spotify:track:76krhACKEu7Z1u9nTr9UMv,All Alone,Jackson Jackson,"hip-hop, rap",0.544,0.674,0.0275,0.2,129.991,Party
spotify:track:600aa3duGYN8cI3tnkt4Y4,Gimme Little Sign,Peter Andre,"europop,talent show",0.706,0.807,0.0387,0.766,108.755,Party
spotify:track:74UWXHeikO5C3ScEREk42E,Mockingbird,"Carly Simon, James Taylor","classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",0.716,0.753,0.0368,0.952,113.404,Party
spotify:track:7z38bideBRvGAgjXe2SECm,Opposites Attract,Paula Abdul,"dance pop,new wave pop,soft rock",0.783,0.842,0.054,0.933,117.79,Party
spotify:track:5FgtdSf7I5lClThz2ptWvl,Blue (Da Ba Dee),Eiffel 65,"eurodance,europop,italian adult pop,italo dance",0.822,0.969,0.0582,0.765,128.007,Party
spotify:track:3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,"pop rock,post-grunge",0.731,0.867,0.032,0.776,104.019,Party
spotify:track:18X90CAmDyrJzaXi20rVDP,Hey Hey Hey (Pop Another Bottle) - Video Edit,"Laurent Wery, Swift K.I.D., Dev","dance, electronic",0.843,0.834,0.119,0.969,128.025,Party
spotify:track:1kxyZ2SpflM1ogD0B5hgfX,Can't Believe It (feat. Pitbull),"Flo Rida, Pitbull","dance pop,miami hip hop,pop,pop rap,dance pop,miami hip hop,pop",0.747,0.83,0.0899,0.64,123.988,Party
spotify:track:6myDPrp86x4Lhyp5aqU0EV,Cosby Sweater,Hilltop Hoods,australian hip hop,0.794,0.81,0.0422,0.802,125.252,Party
spotify:track:3DqvBu9MpNNz4UToUXDJ4u,Sexy M.F.,Prince,"funk,funk rock,minneapolis sound,rock,synth funk",0.77,0.744,0.0937,0.548,106.15,Party
spotify:track:1DObcq9MoYIEFuKS6SOCqQ,Attracting Flies,AlunaGeorge,"electropop,house,uk dance",0.76,0.856,0.0561,0.93,98.008,Party
spotify:track:6SgN8X1NZfV5cQURC72t5u,Riverside,Sidney Samson,"dutch house,electro house,melbourne bounce,progressive electro house",0.804,0.977,0.0453,0.203,126.008,Party
spotify:track:4YLtrBhzjsI2LT6ybXQHeD,SoulMate,Justin Timberlake,"dance pop,pop",0.765,0.784,0.0488,0.449,109.956,Party
spotify:track:78ce4gBp4x0JfSpzIvDdZo,Cleanin' Out My Closet,Eminem,"detroit hip hop,hip hop,rap",0.905,0.767,0.189,0.871,147.983,Party
spotify:track:34sAPj9hCZr4f814I3MWEy,Nothing Can Divide Us,Jason Donovan,"australian dance,australian pop,new wave pop",0.702,0.788,0.0423,0.852,120.1,Party
spotify:track:5cSmRaAcl4JXXKNgtNJop7,Misery,Maroon 5,pop,0.708,0.814,0.0439,0.77,102.967,Party
spotify:track:5oomUe9UlekZkeTItGqXet,Harlem Shuffle,The Rolling Stones,"album rock,british invasion,classic rock,rock",0.742,0.94,0.0756,0.782,121.747,Party
spotify:track:1m2EwoCsZlX5JauNr9O4zk,Walkin' On The Sun,Smash Mouth,"pop rock,post-grunge",0.732,0.973,0.0319,0.967,123.292,Party
spotify:track:4nWuCWRHYgFucCKl39vZhQ,Girl's Life,Girlfriend,"uk r&b, pop, r&b/soul",0.818,0.831,0.0994,0.79,112.474,Party
spotify:track:7MaM6dxpFuC9QgWmTSJPik,Everybody On The Floor (Pump It) - Radio Edit,Tokyo Ghetto Pussy,german techno,0.745,0.72,0.048,0.919,144.982,Party
spotify:track:1v2ECI79z8S4PQv9xYwIfU,Soak Up The Sun,Sheryl Crow,"lilith,new wave pop,permanent wave,pop rock,singer-songwriter",0.711,0.735,0.0432,0.698,119.974,Party
spotify:track:1XZa6MDzWqCTeNATvtxzZY,Hey Ya!,Outkast,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,rap,southern hip hop",0.744,0.916,0.0563,0.966,79.456,Party
spotify:track:00cxhG668jV6gU6VK2FUVI,Acceptable in the 80's,Calvin Harris,"dance pop,edm,electro house,house,pop,progressive house,uk dance",0.787,0.808,0.0511,0.942,127.99,Party
spotify:track:5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,"barbadian pop,pop,urban contemporary",0.719,0.847,0.0916,0.444,127.963,Party
spotify:track:0xRDqhYsCW6F9LM4s7gY5z,Macho Man,Village People,"disco,new wave pop,soft rock",0.708,0.805,0.0612,0.776,133.419,Party
spotify:track:0wXwJ0AvPhCUlDxWhbiukW,I Feel the Earth Move,Martika,"minneapolis sound,new romantic,new wave pop",0.71,0.907,0.0288,0.964,124.714,Party
spotify:track:1NaFFCePlPUpsxUGoi9h8t,Ordinary Angels - 2014 Remaster,Frente!,australian alternative rock,0.782,0.754,0.0626,0.789,96.985,Party
spotify:track:6Gm1Eym26iEc9H6wkwbKYm,Big Girl (You Are Beautiful),MIKA,pop rock,0.794,0.758,0.0713,0.821,115.99,Party
spotify:track:1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,"dance pop,edm,electro house,house,pop,progressive house,uk dance",0.818,0.913,0.0426,0.536,119.986,Party
spotify:track:6FcQD1qOpqV8NdhY45sKyI,What's Love Got to Do with It,Tina Turner,soft rock,0.851,0.406,0.0662,0.793,97.84,Party
spotify:track:2gkyOTZQJ7mWf32KK0zEXc,The Trouble with Us,"Marcus Marr, Nick Murphy","uk alternative pop,australian electropop,downtempo,indietronica",0.828,0.735,0.0636,0.835,121.094,Party
spotify:track:127QTOFJsJQp5LbJbu3A1y,Toosie Slide,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.834,0.454,0.201,0.837,81.618,Party
spotify:track:2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,One Direction,"boy band,pop,post-teen pop,talent show",0.73,0.703,0.0369,0.595,138.113,Party
spotify:track:4utp1jggcXcMzdPBTbnCA3,Whoomp! (There It Is),Tag Team,"atlanta bass,miami bass",0.798,0.649,0.0411,0.433,129.422,Party
spotify:track:0BjfodYJYki5xbxHJZe0Cf,Big (feat. Gunna),"Rita Ora, David Guetta, Imanbek, Gunna","dance pop,pop,uk pop,big room,dance pop,edm,pop,pop dance,electro house,pop dance,slap house,atl hip hop,melodic rap,rap,trap",0.781,0.843,0.0349,0.616,111.992,Party
spotify:track:7gQAFGUyHPcY0cQNPsjMf0,Crying at the Discoteque - Radio Edit,Alcazar,"eurodance,europop,swedish electropop,swedish pop",0.705,0.927,0.0426,0.962,138.017,Party
spotify:track:7K3lY3aeLcNWe320TK9zwX,Bedroom Eyes,Kate Ceberano,"australian dance,australian pop,australian rock",0.78,0.725,0.0395,0.772,142.169,Party
spotify:track:4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,"indietronica,metropopolis,pop,uk pop",0.702,0.705,0.0543,0.743,154.909,Party
spotify:track:1UjdzJkBwidn55CUo5TB1O,The War Song - Remastered 2003,Culture Club,"new romantic,new wave,new wave pop,soft rock,synthpop",0.811,0.76,0.0389,0.913,117.14,Party
spotify:track:0jDWRUbxSn8zQlwFbeLHwo,Evacuate The Dancefloor,Cascada,"eurodance,europop,german techno,melbourne bounce international",0.762,0.702,0.0432,0.898,127.029,Party
spotify:track:0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),"Macklemore, Skylar Grey","pop rap,seattle hip hop,piano rock,viral pop",0.731,0.794,0.0522,0.356,139.994,Party
spotify:track:4rqR0yM2k41leqyErhNzTs,Beautiful,"Akon, Colby O'Donis, Kardinal Offishall","dance pop,canadian old school hip hop,toronto rap",0.742,0.948,0.0894,0.615,130.022,Party
spotify:track:5spfJMqDpBvM0YNgAQGqxD,If We Ever Meet Again (Featuring Katy Perry),Timbaland,"dance pop,pop,pop rap",0.652,0.605,0.0393,0.394,126.091,Party
spotify:track:4XmsMIMjvDIFEjeY3ycMzW,All 4 Love,Color Me Badd,"boy band,contemporary r&b,new jack swing",0.807,0.75,0.0315,0.797,106.389,Party
spotify:track:6EqXJqk5hLV8WpfmzZxP68,Chick-a-Boom (Don't Ya Jes Love It),Daddy Dewdrop,novelty,0.781,0.734,0.0511,0.964,124.55,Party
spotify:track:43OdYMY7yMgBW3n5W4QQD9,Move Your Body,Eiffel 65,"eurodance,europop,italian adult pop,italo dance",0.745,0.958,0.0287,0.96,129.962,Party
spotify:track:2oTDOIAdsxPTE7yAp4YOcv,Jump Around,House Of Pain,"gangster rap,hip hop,rap rock,west coast rap",0.854,0.71,0.0793,0.818,106.894,Party
spotify:track:4u8Rsnp8Pzvui3WaTWasyY,Rush - Single Version,Big Audio Dynamite,"dance rock,new romantic,new wave,new wave pop",0.777,0.88,0.0546,0.71,124.037,Party
spotify:track:1oHNvJVbFkexQc0BpQp7Y4,Starships,Nicki Minaj,"hip pop,pop,queens hip hop,rap",0.747,0.716,0.075,0.751,125.008,Party
spotify:track:12mKqRbJCyz42AhjTvauHd,I Like Love (I Love Love) - Radio,Solitaire,"dance, electronic",0.719,0.846,0.117,0.812,128.015,Party
spotify:track:0RVPSEZWDsOTpmP5EhKEF0,+1 (Radio Edit) [feat. Sam White],"Martin Solveig, SAM WHITE","disco house,edm,electro house,filter house,house,pop dance,vocal house",0.77,0.808,0.0359,0.721,124.946,Party
spotify:track:0hPuF2Z5fZjnuwYPvIdPC1,Really Don't Care,"Demi Lovato, Cher Lloyd","pop,post-teen pop,dance pop,pop,post-teen pop,talent show",0.703,0.733,0.0852,0.82,121.008,Party
spotify:track:2a8JZE48aoLlL2BbWLDZQI,N Dey Say - Album Version / Explicit,Nelly,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary",0.866,0.771,0.0385,0.719,97.656,Party
spotify:track:4PmJXrIWNKfXqQy58qeEqb,Funhouse,P!nk,"dance pop,pop",0.788,0.863,0.0352,0.805,103.98,Party
spotify:track:2m0M7YqCy4lXfedh18qd8N,Into the Groove,Madonna,"dance pop,pop",0.729,0.856,0.035,0.804,116.467,Party
spotify:track:1TWnInxydK4dDawD50E5Qe,I Eat Cannibals - Pt. 1,Toto Coelo,"electronic, pop",0.776,0.938,0.0739,0.874,148.54,Party
spotify:track:1wPW7Ux4srJ8ugwXiHIP80,Tears Always Win,Alicia Keys,"neo soul,pop,r&b",0.706,0.743,0.131,0.83,143.66,Party
spotify:track:2YpJpDPchklr9BIs2QBWYe,Do You Wanna Get Funky?,C & C Music Factory,"diva house,eurodance,freestyle,hip house,new wave pop",0.853,0.836,0.197,0.575,103.949,Party
spotify:track:3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,"new romantic,new wave,new wave pop,permanent wave,sophisti-pop,synthpop",0.731,0.738,0.0377,0.958,117.656,Party
spotify:track:6Lst3nF4McKOTLSLuTvLhw,(If You're Not In It For Love) I'm Outta Here!,Shania Twain,"canadian country,canadian pop,contemporary country,country,country dawn",0.772,0.761,0.0358,0.868,120.058,Party
spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,American Boy,"Estelle, Kanye West","neo soul,r&b,chicago rap,hip hop,rap",0.727,0.729,0.326,0.512,117.932,Party
spotify:track:5jWZR3cKUChstrHpNnTPCS,You Are The Sunshine Of My Life,Stevie Wonder,"motown,soul",0.471,0.574,0.0509,0.661,131.892,Reflective
spotify:track:3XG7bMVcMWLIn2k9jLAaAt,King Of The Road,Roger Miller,"classic country pop,classic oklahoma country,nashville sound",0.67,0.272,0.0704,0.613,117.996,Reflective
spotify:track:2JCY7F0JFw5AgZYeC3CHtS,Hold Up,Beyoncé,"pop,r&b",0.49,0.401,0.415,0.549,78.672,Reflective
spotify:track:6YTk41mea0k2SBhEVf5lGu,Put Down That Weapon,Midnight Oil,australian rock,0.676,0.393,0.0257,0.649,109.051,Reflective
spotify:track:31sSFHIe4NaxltVFOEIcTa,working,"Tate McRae, Khalid","alt z,pop,pop,pop r&b",0.783,0.435,0.0588,0.512,106.974,Reflective
spotify:track:1xpF92kg1hWLnkh3PGWEz4,Jingle Jangle,The Archies,"bubblegum pop,classic canadian rock,rock-and-roll",0.625,0.472,0.0387,0.617,109.302,Reflective
spotify:track:0g8Dq6OpSmWengqtLrVr77,The Reaper,"The Chainsmokers, Amy Shark","electropop,pop,australian pop",0.633,0.564,0.0701,0.648,164.008,Reflective
spotify:track:6UqKslmiLujULn7mpfbpaC,You've Never Been This Far Before,Conway Twitty,"arkansas country,classic country pop,country,country rock",0.702,0.339,0.0359,0.672,133.315,Reflective
spotify:track:25TcXSVruQ3Oox1RyqRCFf,Michael (Row The Boat Ashore),The Highwaymen,country music,0.525,0.121,0.029,0.631,107.408,Reflective
spotify:track:6ZQIKSFLoonDStQchogVdC,Untouchable (Originally Performed by Taylor Swift) [Vocal Version],Musical Creations Karaoke,karaoke,0.539,0.344,0.0421,0.452,199.942,Reflective
spotify:track:0Wz8GXFNbt4Llcx5DlyF1p,I Get a Kick Out of You,Gary Shearston,folk,0.624,0.294,0.0326,0.548,126.488,Reflective
spotify:track:7qUTZEf6bgiApJEXpMAH5y,Can't Smile Without You,Barry Manilow,"adult standards,mellow gold,soft rock,yacht rock",0.419,0.516,0.0335,0.476,97.884,Reflective
spotify:track:0sTnQus7pGewDC0UHSyRDS,Devil Inside,INXS,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.588,0.584,0.037,0.537,150.795,Reflective
spotify:track:4WsiGfiV4bPCa8jmnl5gnt,Ferry Cross the Mersey - Mono Version; 1997 Remaster,Gerry & The Pacemakers,"british invasion,merseybeat,rock-and-roll",0.435,0.396,0.0281,0.587,104.318,Reflective
spotify:track:64XSAtXpCJUmadm3fkpH4z,Back 2 Good,Matchbox Twenty,"neo mellow,pop rock,post-grunge",0.559,0.504,0.0246,0.479,89.051,Reflective
spotify:track:1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,pop,0.683,0.427,0.0777,0.426,113.634,Reflective
spotify:track:3AYcyxEACnmE6d96RPubID,Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Wanz","pop rap,seattle hip hop",0.781,0.526,0.293,0.662,94.992,Reflective
spotify:track:0dc0eU5THc1uE0Q0KV73XN,"Please Help Me, I'm Falling",Hank Locklin,nashville sound,0.552,0.336,0.0311,0.553,105.479,Reflective
spotify:track:1Gv8dvKmkHVaB1edYvW0Fr,Puppy Love - Remix,Paul Anka,"adult standards,canadian pop,easy listening,rock-and-roll",0.29,0.408,0.0318,0.542,102.229,Reflective
spotify:track:2CVBUIOpqAkOGDlRORvSYK,Listen People,Herman's Hermits,"british invasion,classic rock,folk rock,rock-and-roll,singer-songwriter",0.499,0.156,0.0429,0.439,119.553,Reflective
spotify:track:0LUWi58l0cfc9Gm2A8Wegw,In My Little Corner Of The World,Anita Bryant,deep adult standards,0.483,0.321,0.0281,0.404,107.728,Reflective
spotify:track:1oVW2OSHLFo01CUih7sonk,3 Words,"Cheryl, will.i.am","dance pop,post-teen pop,talent show,dance pop,pop",0.75,0.58,0.0319,0.51,130.024,Reflective
spotify:track:1mHoqHeQClLBp5UO3TbUac,The Show,Lenka,"pop, hip-pop/rap",0.753,0.59,0.0317,0.593,123.028,Reflective
spotify:track:5mnvqisoDJilY0uCEdT8rG,Danny's Song,Loggins & Messina,"classic rock,country rock,folk,folk rock,heartland rock,mellow gold,soft rock",0.507,0.198,0.0324,0.601,141.261,Reflective
spotify:track:7jVwYxRPooIkkOzqbfWkXB,My Baby Just Cares for Me,Michael Bublé,"adult standards,canadian pop,jazz pop,lounge",0.493,0.534,0.0401,0.616,120.179,Reflective
spotify:track:3XxS3CegRHnSwyiR2WQZu9,Many Rivers To Cross,Toni Childs,"rock, pop",0.771,0.538,0.0358,0.664,139.858,Reflective
spotify:track:1eaMxcG8yP0CdIAU0ZFBn6,Geronimo,The Shadows,"british invasion,rock-and-roll",0.5,0.593,0.0307,0.475,138.245,Reflective
spotify:track:072ll8KhlLdt5aIGeyftDO,Same Old Love,Selena Gomez,"pop,post-teen pop",0.672,0.573,0.0307,0.428,98.043,Reflective
spotify:track:0QxCLD4xJlE8vv0Cvrb8TO,'74-'75,The Connells,jangle pop,0.53,0.59,0.025,0.43,144.202,Reflective
spotify:track:5PuAFxKmqG72uKyoo11zpQ,(You're) Having My Baby,"Paul Anka, Odia Coates","adult standards,canadian pop,easy listening,rock-and-roll",0.596,0.589,0.037,0.587,75.288,Reflective
spotify:track:6RB9YvNyP0RZfCUcMtZELH,Freedom,Pharrell Williams,"dance pop,pop",0.428,0.559,0.067,0.607,86.459,Reflective
spotify:track:46n2EGFnPC3tzWCN1Aqe26,This I Promise You,*NSYNC,"boy band,dance pop,pop",0.55,0.587,0.0329,0.466,165.975,Reflective
spotify:track:7ry3Qbbphajb3USx6eZVJU,Lil' Red Riding Hood,Sam The Sham & The Pharaohs,"bubblegum pop,classic garage rock,merseybeat,rock-and-roll,surf music",0.712,0.412,0.0334,0.528,122.211,Reflective
spotify:track:4ue5ET9msGNJSO6sSbrCVE,I Want To Break Free - Remastered 2011,Queen,"classic rock,glam rock,rock",0.796,0.43,0.0325,0.559,108.959,Reflective
spotify:track:5tjrH5xrpkgKgYd8zQgU8X,Stolen Dance,Milky Chance,"german pop,modern rock",0.879,0.574,0.037,0.682,114.001,Reflective
spotify:track:1dIChAQ6MLzIsXWl6vWAqX,Kentucky Rain,Elvis Presley,"rock-and-roll,rockabilly",0.411,0.374,0.0282,0.558,105.265,Reflective
spotify:track:1hFwaausMlZ1rSUnUAh0fu,Sunny Afternoon - Mono Version,The Kinks,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter",0.578,0.59,0.0257,0.43,123.081,Reflective
spotify:track:0JCAezTC5IlK1a9o0YBEsD,Don't Take It Personal (Just One of Dem Days),Monica,"contemporary r&b,hip pop,r&b,urban contemporary",0.731,0.355,0.0603,0.529,175.72,Reflective
spotify:track:70TEuKwiK0bd5phEQkbvT4,Soaked,Bene,nz pop,0.792,0.54,0.0342,0.577,93.001,Reflective
spotify:track:1yN2z5XVtaAOYGdeEqEuqd,Lemon Tree,Fools Garden,german pop rock,0.669,0.479,0.0442,0.679,143.159,Reflective
spotify:track:1XAzY43ReQgMuFQZIKjNTh,She's A Fool,Lesley Gore,"brill building pop,bubblegum pop,classic girl group",0.538,0.375,0.0305,0.598,121.096,Reflective
spotify:track:4xCVHlmzEyIn1t4gXYsMaf,I've Gotta Get A Message To You,Bee Gees,"disco,mellow gold,soft rock",0.442,0.596,0.0281,0.497,83.414,Reflective
spotify:track:0fujiC2UTH0e0DHa1lbknZ,Don't Need Love,Diesel,australian rock,0.672,0.529,0.0244,0.511,112.05,Reflective
spotify:track:2JJPmztkFxE7owP8iTerTn,Ooh La La,Normie Rowe,"australian rock,cabaret",0.442,0.424,0.0266,0.53,104.075,Reflective
spotify:track:4n8iSiSWRdaSeSpJMbdk9O,Jessie,Joshua Kadison,pop,0.648,0.464,0.0287,0.512,142.924,Reflective
spotify:track:43cFjTTCD9Cni4aSL0sORz,Playinwitme (feat. Kehlani),"KYLE, Kehlani","deep underground hip hop,indie pop rap,pop rap,viral trap,pop,r&b,rap",0.687,0.587,0.124,0.676,156.575,Reflective
spotify:track:5m3ncZkdjMEAjZaS4Wp5hj,If You're Not the One,Nicholas McDonald,talent show,0.671,0.4,0.029,0.456,119.87,Reflective
spotify:track:1joiIJ9KBXA9cTfY5ZR47m,The Love Club,Lorde,"art pop,metropopolis,nz pop,pop",0.793,0.489,0.0561,0.629,92.027,Reflective
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,Queen,"classic rock,glam rock,rock",0.692,0.497,0.119,0.475,81.308,Reflective
spotify:track:5nTODgLl2IWaHgP86f6a0F,1000 Stars,Natalie Bassingthwaighte,"australian dance,australian pop,australian rock",0.496,0.568,0.0336,0.455,82.907,Reflective
spotify:track:55Dg4JYgrNSiNg68vawaaI,I Fall To Pieces - Single Version,"Patsy Cline, The Jordanaires","country,nashville sound,country gospel",0.481,0.0568,0.0357,0.505,111.799,Reflective
spotify:track:0V1UrYfF9QmRwtpULzXQgw,Regular Touch,Vera Blue,"australian indie,australian pop",0.617,0.555,0.132,0.462,93.833,Reflective
spotify:track:62Yu8QL1g9pdbvN4XL9Rah,Blowin' in the Wind,"Peter\, Paul and Mary","american folk revival,folk,folk rock,mellow gold,singer-songwriter,soft rock",0.381,0.0848,0.032,0.557,155.036,Reflective
spotify:track:0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,new wave pop,0.887,0.48,0.117,0.607,95.846,Reflective
spotify:track:66ujRcQB3xjilVohGyvTKM,San Francisco (Be Sure to Wear Flowers in Your Hair),Scott McKenzie,,0.569,0.428,0.0292,0.617,113.168,Reflective
spotify:track:2cKJmkbLEg5zcar0QpioUw,Go Crazy,"Chris Brown, Young Thug","r&b,rap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.766,0.572,0.17,0.556,94.063,Reflective
spotify:track:69kz02an0zTBl2NQdshqnB,Tightrope,Illy,"australian hip hop,australian trap",0.821,0.586,0.0515,0.43,116.0,Reflective
spotify:track:50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,"canadian pop,pop",0.609,0.378,0.438,0.515,100.418,Reflective
spotify:track:2RMeGXGofxpGolBUyvTnZf,The Wild Colonial Boy,Dr. Hook,"country rock,mellow gold,soft rock",0.448,0.312,0.0552,0.403,158.27,Reflective
